item_id	source_id	order_key	page_id	item_kind	source_label	title	locator	public_group	public_slug	review_ref
IT-TASAKI2020-0106	TASAKI2020	000036.0001	PG-TASAKI2020-0036	unlabeled	NONE	NONE	PDF p. 36; print p. 21; §2.2; paragraph 3, atom 1	Chapter 02	chapter-02	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0107	TASAKI2020	000036.0002	PG-TASAKI2020-0036	unlabeled	NONE	NONE	PDF p. 36; print p. 21; §2.2; paragraph 10	Chapter 02	chapter-02	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0108	TASAKI2020	000036.0003	PG-TASAKI2020-0036	equation	equation (2.2.1)	NONE	PDF p. 36; print p. 21; §2.2; equation (2.2.1)	Chapter 02	chapter-02	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0109	TASAKI2020	000036.0004	PG-TASAKI2020-0036	equation	equation (2.2.2)	NONE	PDF p. 36; print p. 21; §2.2; equation (2.2.2)	Chapter 02	chapter-02	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0110	TASAKI2020	000036.0005	PG-TASAKI2020-0036	unlabeled	NONE	NONE	PDF p. 36; print p. 21; §2.2; paragraph 5	Chapter 02	chapter-02	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0111	TASAKI2020	000036.0006	PG-TASAKI2020-0036	equation	equation (2.2.3)	NONE	PDF p. 36; print p. 21; §2.2; equation (2.2.3)	Chapter 02	chapter-02	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0112	TASAKI2020	000036.0007	PG-TASAKI2020-0036	equation	equation (2.2.4)	NONE	PDF p. 36; print p. 21; §2.2; equation (2.2.4)	Chapter 02	chapter-02	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0113	TASAKI2020	000036.0008	PG-TASAKI2020-0036	equation	equation (2.2.5)	NONE	PDF p. 36; print p. 21; §2.2; equation (2.2.5)	Chapter 02	chapter-02	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0114	TASAKI2020	000037.0001	PG-TASAKI2020-0037	unlabeled	NONE	NONE	PDF p. 37; print p. 22; §2.2; paragraph 2, atom 1	Chapter 02	chapter-02	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0115	TASAKI2020	000037.0002	PG-TASAKI2020-0037	unlabeled	NONE	NONE	PDF p. 37; print p. 22; §2.2; paragraph 2, atom 2	Chapter 02	chapter-02	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0116	TASAKI2020	000037.0003	PG-TASAKI2020-0037	unlabeled	NONE	NONE	PDF p. 37; print p. 22; §2.2; paragraph 2, atom 3	Chapter 02	chapter-02	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0117	TASAKI2020	000037.0004	PG-TASAKI2020-0037	equation	equation (2.2.6)	NONE	PDF p. 37; print p. 22; §2.2; equation (2.2.6)	Chapter 02	chapter-02	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0118	TASAKI2020	000037.0005	PG-TASAKI2020-0037	equation	equation (2.2.7)	NONE	PDF p. 37; print p. 22; §2.2; equation (2.2.7)	Chapter 02	chapter-02	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0119	TASAKI2020	000037.0006	PG-TASAKI2020-0037	unlabeled	NONE	NONE	PDF p. 37; print p. 22; §2.2; paragraph 3	Chapter 02	chapter-02	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0120	TASAKI2020	000037.0007	PG-TASAKI2020-0037	equation	equation (2.2.8)	NONE	PDF p. 37; print p. 22; §2.2; equation (2.2.8)	Chapter 02	chapter-02	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0121	TASAKI2020	000037.0008	PG-TASAKI2020-0037	unlabeled	NONE	NONE	PDF p. 37; print p. 22; §2.2; paragraph 6, atom 1	Chapter 02	chapter-02	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0122	TASAKI2020	000037.0009	PG-TASAKI2020-0037	unlabeled	NONE	NONE	PDF p. 37; print p. 22; §2.2; paragraph 6, atom 2	Chapter 02	chapter-02	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0123	TASAKI2020	000037.0010	PG-TASAKI2020-0037	equation	equation (2.2.9)	NONE	PDF p. 37; print p. 22; §2.2; equation (2.2.9)	Chapter 02	chapter-02	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0124	TASAKI2020	000037.0011	PG-TASAKI2020-0037	equation	equation (2.2.10)	NONE	PDF p. 37; print p. 22; §2.2; equation (2.2.10)	Chapter 02	chapter-02	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0125	TASAKI2020	000037.0012	PG-TASAKI2020-0037	unlabeled	NONE	NONE	PDF p. 37; print p. 22; §2.2; paragraph 8	Chapter 02	chapter-02	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0126	TASAKI2020	000037.0013	PG-TASAKI2020-0037	equation	equation (2.2.11)	NONE	PDF p. 37; print p. 22; §2.2; equation (2.2.11)	Chapter 02	chapter-02	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0127	TASAKI2020	000037.0014	PG-TASAKI2020-0037	equation	equation (2.2.12)	NONE	PDF p. 37; print p. 22; §2.2; equation (2.2.12)	Chapter 02	chapter-02	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0128	TASAKI2020	000038.0001	PG-TASAKI2020-0038	equation	equation (2.2.13)	NONE	PDF p. 38; print p. 23; §2.2; equation (2.2.13)	Chapter 02	chapter-02	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0129	TASAKI2020	000038.0002	PG-TASAKI2020-0038	problem	Problem 2.2.a	NONE	PDF p. 38; print p. 23; §2.2; Problem 2.2.a	Chapter 02	chapter-02	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0130	TASAKI2020	000038.0003	PG-TASAKI2020-0038	problem	Problem 2.2.b	NONE	PDF p. 38; print p. 23; §2.2; Problem 2.2.b	Chapter 02	chapter-02	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0131	TASAKI2020	000038.0004	PG-TASAKI2020-0038	equation	equation (2.2.14)	NONE	PDF p. 38; print p. 23; §2.2; equation (2.2.14)	Chapter 02	chapter-02	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0132	TASAKI2020	000038.0005	PG-TASAKI2020-0038	unlabeled	NONE	NONE	PDF p. 38; print p. 23; §2.2; paragraph 4, atom 2	Chapter 02	chapter-02	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0133	TASAKI2020	000038.0006	PG-TASAKI2020-0038	equation	equation (2.2.15)	NONE	PDF p. 38; print p. 23; §2.2; equation (2.2.15)	Chapter 02	chapter-02	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0134	TASAKI2020	000038.0007	PG-TASAKI2020-0038	problem	Problem 2.2.c	NONE	PDF p. 38; print p. 23; §2.2; Problem 2.2.c	Chapter 02	chapter-02	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0135	TASAKI2020	000039.0001	PG-TASAKI2020-0039	equation	equation (2.2.16)	NONE	PDF p. 39; print p. 24; §2.2; equation (2.2.16)	Chapter 02	chapter-02	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0136	TASAKI2020	000039.0002	PG-TASAKI2020-0039	equation	equation (2.2.17)	NONE	PDF p. 39; print p. 24; §2.2; equation (2.2.17)	Chapter 02	chapter-02	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0137	TASAKI2020	000039.0003	PG-TASAKI2020-0039	equation	equation (2.2.18)	NONE	PDF p. 39; print p. 24; §2.2; equation (2.2.18)	Chapter 02	chapter-02	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0138	TASAKI2020	000039.0004	PG-TASAKI2020-0039	equation	equation (2.2.19)	NONE	PDF p. 39; print p. 24; §2.2; equation (2.2.19)	Chapter 02	chapter-02	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0139	TASAKI2020	000040.0001	PG-TASAKI2020-0040	unlabeled	NONE	NONE	PDF p. 40; print p. 25; §2.2; paragraph 2, atom 1	Chapter 02	chapter-02	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0140	TASAKI2020	000040.0002	PG-TASAKI2020-0040	unlabeled	NONE	NONE	PDF p. 40; print p. 25; §2.2; paragraph 2, atom 2	Chapter 02	chapter-02	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0141	TASAKI2020	000040.0003	PG-TASAKI2020-0040	equation	equation (2.3.1)	NONE	PDF p. 40; print p. 25; §2.3; equation (2.3.1)	Chapter 02	chapter-02	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0142	TASAKI2020	000041.0001	PG-TASAKI2020-0041	equation	equation (2.3.2)	NONE	PDF p. 41; print p. 26; §2.3; equation (2.3.2)	Chapter 02	chapter-02	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0143	TASAKI2020	000041.0002	PG-TASAKI2020-0041	equation	equation (2.3.3)	NONE	PDF p. 41; print p. 26; §2.3; equation (2.3.3)	Chapter 02	chapter-02	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0144	TASAKI2020	000041.0003	PG-TASAKI2020-0041	unlabeled	NONE	NONE	PDF p. 41; print p. 26; §2.3; paragraph 3, atom 1	Chapter 02	chapter-02	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0145	TASAKI2020	000041.0004	PG-TASAKI2020-0041	unlabeled	NONE	NONE	PDF p. 41; print p. 26; §2.3; paragraph 3, atom 2	Chapter 02	chapter-02	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0146	TASAKI2020	000041.0005	PG-TASAKI2020-0041	equation	equation (2.3.4)	NONE	PDF p. 41; print p. 26; §2.3; equation (2.3.4)	Chapter 02	chapter-02	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0147	TASAKI2020	000041.0006	PG-TASAKI2020-0041	unlabeled	NONE	NONE	PDF p. 41; print p. 26; §2.3; paragraph 5, atom 1	Chapter 02	chapter-02	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0148	TASAKI2020	000041.0007	PG-TASAKI2020-0041	unlabeled	NONE	NONE	PDF p. 41; print p. 26; §2.3; paragraph 5, atom 2	Chapter 02	chapter-02	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0149	TASAKI2020	000041.0008	PG-TASAKI2020-0041	unlabeled	NONE	NONE	PDF p. 41; print p. 26; §2.3; paragraph 5, atom 3	Chapter 02	chapter-02	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0150	TASAKI2020	000041.0009	PG-TASAKI2020-0041	equation	equation (2.3.5)	NONE	PDF p. 41; print p. 26; §2.3; equation (2.3.5)	Chapter 02	chapter-02	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0151	TASAKI2020	000041.0010	PG-TASAKI2020-0041	equation	equation (2.3.6)	NONE	PDF p. 41; print p. 26; §2.3; equation (2.3.6)	Chapter 02	chapter-02	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0152	TASAKI2020	000041.0011	PG-TASAKI2020-0041	unlabeled	NONE	NONE	PDF p. 41; print p. 26; §2.3; paragraph 7	Chapter 02	chapter-02	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0153	TASAKI2020	000042.0001	PG-TASAKI2020-0042	equation	equation (2.3.7)	NONE	PDF p. 42; print p. 27; §2.3; equation (2.3.7)	Chapter 02	chapter-02	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0154	TASAKI2020	000042.0002	PG-TASAKI2020-0042	equation	equation (2.3.8)	NONE	PDF p. 42; print p. 27; §2.3; equation (2.3.8)	Chapter 02	chapter-02	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0155	TASAKI2020	000042.0003	PG-TASAKI2020-0042	unlabeled	NONE	NONE	PDF p. 42; print p. 27; §2.3; paragraph 4	Chapter 02	chapter-02	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0156	TASAKI2020	000042.0004	PG-TASAKI2020-0042	equation	equation (2.3.9)	NONE	PDF p. 42; print p. 27; §2.3; equation (2.3.9)	Chapter 02	chapter-02	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0157	TASAKI2020	000042.0005	PG-TASAKI2020-0042	unlabeled	NONE	NONE	PDF p. 42; print p. 27; §2.3; paragraph 6, atom 1	Chapter 02	chapter-02	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0158	TASAKI2020	000042.0006	PG-TASAKI2020-0042	unlabeled	NONE	NONE	PDF p. 42; print p. 27; §2.3; paragraph 6, atom 2	Chapter 02	chapter-02	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0159	TASAKI2020	000042.0007	PG-TASAKI2020-0042	equation	equation (2.3.10)	NONE	PDF p. 42; print p. 27; §2.3; equation (2.3.10)	Chapter 02	chapter-02	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0160	TASAKI2020	000042.0008	PG-TASAKI2020-0042	unlabeled	NONE	NONE	PDF p. 42; print p. 27; §2.3; paragraph 7	Chapter 02	chapter-02	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0161	TASAKI2020	000042.0009	PG-TASAKI2020-0042	unlabeled	NONE	NONE	PDF p. 42; print p. 27; §2.3; paragraph 8, atom 1	Chapter 02	chapter-02	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0162	TASAKI2020	000042.0010	PG-TASAKI2020-0042	unlabeled	NONE	NONE	PDF p. 42; print p. 27; §2.3; paragraph 8, atom 2	Chapter 02	chapter-02	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0163	TASAKI2020	000043.0001	PG-TASAKI2020-0043	unlabeled	NONE	NONE	PDF p. 43; print p. 28; §2.3; paragraph 2	Chapter 02	chapter-02	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0164	TASAKI2020	000043.0002	PG-TASAKI2020-0043	equation	equation (2.3.11)	NONE	PDF p. 43; print p. 28; §2.3; equation (2.3.11)	Chapter 02	chapter-02	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0165	TASAKI2020	000043.0003	PG-TASAKI2020-0043	unlabeled	NONE	NONE	PDF p. 43; print p. 28; §2.3; paragraph 4, atom 1	Chapter 02	chapter-02	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0166	TASAKI2020	000043.0004	PG-TASAKI2020-0043	unlabeled	NONE	NONE	PDF p. 43; print p. 28; §2.3; paragraph 4, atom 2	Chapter 02	chapter-02	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0167	TASAKI2020	000043.0005	PG-TASAKI2020-0043	equation	equation (2.3.12)	NONE	PDF p. 43; print p. 28; §2.3; equation (2.3.12)	Chapter 02	chapter-02	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0168	TASAKI2020	000043.0006	PG-TASAKI2020-0043	equation	equation (2.3.13)	NONE	PDF p. 43; print p. 28; §2.3; equation (2.3.13)	Chapter 02	chapter-02	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0169	TASAKI2020	000043.0007	PG-TASAKI2020-0043	equation	equation (2.3.14)	NONE	PDF p. 43; print p. 28; §2.3; equation (2.3.14)	Chapter 02	chapter-02	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0170	TASAKI2020	000043.0008	PG-TASAKI2020-0043	unlabeled	NONE	NONE	PDF p. 43; print p. 28; §2.3; paragraph 9	Chapter 02	chapter-02	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0171	TASAKI2020	000043.0009	PG-TASAKI2020-0043	equation	equation (2.3.15)	NONE	PDF p. 43; print p. 28; §2.3; equation (2.3.15)	Chapter 02	chapter-02	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0172	TASAKI2020	000044.0001	PG-TASAKI2020-0044	equation	equation (2.3.16)	NONE	PDF p. 44; print p. 29; §2.3; equation (2.3.16)	Chapter 02	chapter-02	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0173	TASAKI2020	000044.0002	PG-TASAKI2020-0044	equation	equation (2.3.17)	NONE	PDF p. 44; print p. 29; §2.3; equation (2.3.17)	Chapter 02	chapter-02	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0174	TASAKI2020	000044.0003	PG-TASAKI2020-0044	equation	equation (2.3.18)	NONE	PDF p. 44; print p. 29; §2.3; equation (2.3.18)	Chapter 02	chapter-02	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0175	TASAKI2020	000044.0004	PG-TASAKI2020-0044	equation	equation (2.3.19)	NONE	PDF p. 44; print p. 29; §2.3; equation (2.3.19)	Chapter 02	chapter-02	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0176	TASAKI2020	000044.0005	PG-TASAKI2020-0044	equation	equation (2.3.20)	NONE	PDF p. 44; print p. 29; §2.3; equation (2.3.20)	Chapter 02	chapter-02	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0177	TASAKI2020	000044.0006	PG-TASAKI2020-0044	equation	equation (2.3.21)	NONE	PDF p. 44; print p. 29; §2.3; equation (2.3.21)	Chapter 02	chapter-02	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0178	TASAKI2020	000044.0007	PG-TASAKI2020-0044	equation	equation (2.3.22)	NONE	PDF p. 44; print p. 29; §2.3; equation (2.3.22)	Chapter 02	chapter-02	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0179	TASAKI2020	000044.0008	PG-TASAKI2020-0044	equation	equation (2.3.23)	NONE	PDF p. 44; print p. 29; §2.3; equation (2.3.23)	Chapter 02	chapter-02	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0180	TASAKI2020	000044.0009	PG-TASAKI2020-0044	unlabeled	NONE	NONE	PDF p. 44; print p. 29; §2.3; paragraph 8	Chapter 02	chapter-02	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0181	TASAKI2020	000044.0010	PG-TASAKI2020-0044	unlabeled	NONE	NONE	PDF p. 44; print p. 29; §2.3; paragraph 9	Chapter 02	chapter-02	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0182	TASAKI2020	000045.0001	PG-TASAKI2020-0045	equation	equation (2.3.24)	NONE	PDF p. 45; print p. 30; §2.3; equation (2.3.24)	Chapter 02	chapter-02	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0183	TASAKI2020	000045.0002	PG-TASAKI2020-0045	equation	equation (2.3.25)	NONE	PDF p. 45; print p. 30; §2.3; equation (2.3.25)	Chapter 02	chapter-02	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0184	TASAKI2020	000045.0003	PG-TASAKI2020-0045	equation	equation (2.3.26)	NONE	PDF p. 45; print p. 30; §2.3; equation (2.3.26)	Chapter 02	chapter-02	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0185	TASAKI2020	000045.0004	PG-TASAKI2020-0045	equation	equation (2.3.27)	NONE	PDF p. 45; print p. 30; §2.3; equation (2.3.27)	Chapter 02	chapter-02	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0186	TASAKI2020	000045.0005	PG-TASAKI2020-0045	equation	equation (2.3.28)	NONE	PDF p. 45; print p. 30; §2.3; equation (2.3.28)	Chapter 02	chapter-02	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0187	TASAKI2020	000045.0006	PG-TASAKI2020-0045	unlabeled	NONE	NONE	PDF p. 45; print p. 30; §2.3; paragraph 11	Chapter 02	chapter-02	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0188	TASAKI2020	000046.0001	PG-TASAKI2020-0046	equation	equation (2.3.29)	NONE	PDF p. 46; print p. 31; §2.3; equation (2.3.29)	Chapter 02	chapter-02	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0189	TASAKI2020	000046.0002	PG-TASAKI2020-0046	equation	equation (2.3.30)	NONE	PDF p. 46; print p. 31; §2.3; equation (2.3.30)	Chapter 02	chapter-02	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0190	TASAKI2020	000046.0003	PG-TASAKI2020-0046	unlabeled	NONE	NONE	PDF p. 46; print p. 31; §2.3; paragraph 4	Chapter 02	chapter-02	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0191	TASAKI2020	000046.0004	PG-TASAKI2020-0046	equation	equation (2.3.31)	NONE	PDF p. 46; print p. 31; §2.3; equation (2.3.31)	Chapter 02	chapter-02	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0192	TASAKI2020	000046.0005	PG-TASAKI2020-0046	equation	equation (2.3.32)	NONE	PDF p. 46; print p. 31; §2.3; equation (2.3.32)	Chapter 02	chapter-02	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0193	TASAKI2020	000046.0006	PG-TASAKI2020-0046	problem	Problem 2.3.a	NONE	PDF p. 46; print p. 31; §2.3; Problem 2.3.a	Chapter 02	chapter-02	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0194	TASAKI2020	000047.0001	PG-TASAKI2020-0047	unlabeled	NONE	NONE	PDF p. 47; print p. 32; §2.4; paragraph 2	Chapter 02	chapter-02	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0195	TASAKI2020	000047.0002	PG-TASAKI2020-0047	equation	equation (2.4.1)	NONE	PDF p. 47; print p. 32; §2.4; equation (2.4.1)	Chapter 02	chapter-02	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0196	TASAKI2020	000047.0003	PG-TASAKI2020-0047	equation	equation (2.4.2)	NONE	PDF p. 47; print p. 32; §2.4; equation (2.4.2)	Chapter 02	chapter-02	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0197	TASAKI2020	000047.0004	PG-TASAKI2020-0047	unlabeled	NONE	NONE	PDF p. 47; print p. 32; §2.4; paragraph 4	Chapter 02	chapter-02	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0198	TASAKI2020	000047.0005	PG-TASAKI2020-0047	equation	equation (2.4.3)	NONE	PDF p. 47; print p. 32; §2.4; equation (2.4.3)	Chapter 02	chapter-02	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0199	TASAKI2020	000047.0006	PG-TASAKI2020-0047	equation	equation (2.4.4)	NONE	PDF p. 47; print p. 32; §2.4; equation (2.4.4)	Chapter 02	chapter-02	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0200	TASAKI2020	000047.0007	PG-TASAKI2020-0047	unlabeled	NONE	NONE	PDF p. 47; print p. 32; §2.4; paragraph 7	Chapter 02	chapter-02	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0201	TASAKI2020	000047.0008	PG-TASAKI2020-0047	equation	equation (2.4.5)	NONE	PDF p. 47; print p. 32; §2.4; equation (2.4.5)	Chapter 02	chapter-02	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0202	TASAKI2020	000048.0001	PG-TASAKI2020-0048	equation	equation (2.4.6)	NONE	PDF p. 48; print p. 33; §2.4; equation (2.4.6)	Chapter 02	chapter-02	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0203	TASAKI2020	000048.0002	PG-TASAKI2020-0048	equation	equation (2.4.7)	NONE	PDF p. 48; print p. 33; §2.4; equation (2.4.7)	Chapter 02	chapter-02	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0204	TASAKI2020	000048.0003	PG-TASAKI2020-0048	unlabeled	NONE	NONE	PDF p. 48; print p. 33; §2.4; paragraph 6	Chapter 02	chapter-02	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0205	TASAKI2020	000048.0004	PG-TASAKI2020-0048	equation	equation (2.4.8)	NONE	PDF p. 48; print p. 33; §2.4; equation (2.4.8)	Chapter 02	chapter-02	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0206	TASAKI2020	000048.0005	PG-TASAKI2020-0048	unlabeled	NONE	NONE	PDF p. 48; print p. 33; §2.4; paragraph 11	Chapter 02	chapter-02	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0207	TASAKI2020	000048.0006	PG-TASAKI2020-0048	unlabeled	NONE	NONE	PDF p. 48; print p. 33; §2.4; paragraph 13	Chapter 02	chapter-02	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0208	TASAKI2020	000048.0007	PG-TASAKI2020-0048	equation	equation (2.4.9)	NONE	PDF p. 48; print p. 33; §2.4; equation (2.4.9)	Chapter 02	chapter-02	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0209	TASAKI2020	000049.0001	PG-TASAKI2020-0049	theorem	Theorem 2.1	NONE	PDF p. 49; print p. 34; §2.4; Theorem 2.1	Chapter 02	chapter-02	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-0210	TASAKI2020	000049.0002	PG-TASAKI2020-0049	equation	equation (2.4.10)	NONE	PDF p. 49; print p. 34; §2.4; equation (2.4.10)	Chapter 02	chapter-02	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
